Status,Checking,Duration,History,Purpose,Amount,Savings,Employment,PerCentIncome,PersonalStatus,Debtors,ResidentYears,Property,Age,Plans,Housing,Credits,Job,Liability,Telephone,Foreign
1,NONE,10,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1418,100to500,4,3,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,35,NONE,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,NO
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,3518,lt100,4,2,MALEtoMARRIEDorWIDOWED,GUARANTOR,3,SAVINGStoLIFEtoINSURANCE,26,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,2255,UNKNOWN,1,4,MALEtoMARRIEDorWIDOWED,NONE,1,SAVINGStoLIFEtoINSURANCE,54,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,2133,UNKNOWN,8,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,UNKNOWN,52,NONE,FREE,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,640,lt100,4,4,MALEtoDIVORCED,NONE,2,REALtoESTATE,49,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,60,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,10366,lt100,8,2,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,42,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,60,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,6527,UNKNOWN,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,34,NONE,FREE,1,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,5324,500to1000,8,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,UNKNOWN,35,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1393,lt100,4,2,MALEtoMARRIEDorWIDOWED,GUARANTOR,2,REALtoESTATE,31,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1101,lt100,4,3,MALEtoMARRIEDtoWIDOWED,NONE,2,REALtoESTATE,27,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1249,lt100,1,4,MALEtoMARRIEDtoWIDOWED,NONE,2,REALtoESTATE,28,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1474,100to500,1,4,MALEtoMARRIEDtoWIDOWED,NONE,3,REALtoESTATE,33,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,9,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,3577,100to500,4,1,MALEtoMARRIEDorWIDOWED,GUARANTOR,2,REALtoESTATE,26,NONE,RENT,1,SKILLEDtoEMPLOYEE,2,NONE,NO
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,3527,UNKNOWN,1,2,MALEtoMARRIEDorWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,45,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,NONE,10,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1546,lt100,4,3,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,31,NONE,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,NO
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,2859,UNKNOWN,0,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,38,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,3556,UNKNOWN,4,3,MALEtoMARRIEDorWIDOWED,NONE,2,UNKNOWN,29,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,7393,lt100,4,1,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,43,NONE,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,2390,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,50,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,3378,UNKNOWN,4,2,MALEtoMARRIEDorWIDOWED,NONE,1,SAVINGStoLIFEtoINSURANCE,31,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,36,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,8133,lt100,4,1,FEMALEtoDIVORCEDtoMARRIED,NONE,2,SAVINGStoLIFEtoINSURANCE,30,BANK,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,2445,UNKNOWN,1,2,MALEtoMARRIEDtoWIDOWED,NONE,4,CARtoOTHER,26,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,1413,gt1000,7,3,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,55,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,NO
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,4657,lt100,4,3,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,30,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,3812,100to500,1,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,23,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,4675,UNKNOWN,1,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,20,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,30,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,4811,UNKNOWN,7,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,24,STORES,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,2670,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,35,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,2679,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,UNKNOWN,29,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,39,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,2569,500to1000,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,24,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,39,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,8588,100to500,8,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,45,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,36,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,4686,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,UNKNOWN,32,NONE,FREE,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,3488,100to500,7,3,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,23,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,5433,UNKNOWN,0,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,26,NONE,RENT,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,1300,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,45,BANK,FREE,1,SKILLEDtoEMPLOYEE,2,NONE,YES
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,1236,500to1000,4,2,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,50,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,21,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,2476,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,46,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,2603,gt1000,4,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,28,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,21,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,5248,UNKNOWN,4,1,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,3029,lt100,7,2,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,33,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,10,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,2901,UNKNOWN,1,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,31,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,6313,UNKNOWN,8,3,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,41,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,7814,lt100,7,3,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,38,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,9277,UNKNOWN,4,2,MALEtoDIVORCED,NONE,4,UNKNOWN,48,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,10,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,2848,100to500,4,1,MALEtoMARRIEDorWIDOWED,COtoAPPLICANT,2,REALtoESTATE,32,NONE,OWN,1,SKILLEDtoEMPLOYEE,2,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2835,500to1000,8,3,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,53,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1768,lt100,4,3,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,24,NONE,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2708,lt100,1,2,MALEtoMARRIEDorWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,27,BANK,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1984,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,47,BANK,FREE,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2978,500to1000,4,1,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,32,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3972,lt100,7,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,25,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,763,lt100,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,REALtoESTATE,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1574,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,50,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2515,lt100,4,3,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,43,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1543,gt1000,4,4,MALEtoDIVORCED,NONE,2,REALtoESTATE,33,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,5511,100to500,4,4,MALEtoMARRIEDorWIDOWED,NONE,1,CARtoOTHER,25,STORES,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1766,lt100,4,1,MALEtoMARRIEDtoWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,21,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,9,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1313,lt100,8,1,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,20,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,9,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1388,lt100,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,2,REALtoESTATE,26,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,21,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2241,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,50,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3062,500to1000,8,4,MALEtoMARRIEDorWIDOWED,NONE,3,UNKNOWN,32,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,9,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2301,100to500,1,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,22,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,4,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,601,lt100,1,1,FEMALEtoDIVORCEDtoMARRIED,NONE,3,REALtoESTATE,23,NONE,RENT,1,UNSKILLEDtoRESIDENT,2,NONE,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3422,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,47,BANK,OWN,3,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2221,500to1000,4,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,20,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2186,UNKNOWN,7,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,33,BANK,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,929,UNKNOWN,7,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,31,STORES,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1736,lt100,7,3,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,31,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3059,gt1000,7,2,MALEtoDIVORCED,NONE,4,REALtoESTATE,61,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3430,500to1000,8,3,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,31,NONE,OWN,1,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,30,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2333,500to1000,8,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,30,BANK,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,NONE,YES
1,NONE,36,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2299,500to1000,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,39,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2073,100to500,4,4,FEMALEtoDIVORCEDtoMARRIED,COtoAPPLICANT,2,REALtoESTATE,28,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1262,lt100,4,3,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,25,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3181,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2171,lt100,1,2,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,29,BANK,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,36,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2394,UNKNOWN,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,25,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1213,500to1000,8,4,MALEtoMARRIEDorWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,47,STORES,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,60,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,10144,100to500,7,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,21,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1346,100to500,8,2,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,42,BANK,FREE,1,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,10,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1924,lt100,4,1,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,38,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,NO
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1963,lt100,7,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,31,NONE,RENT,2,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2108,lt100,7,2,MALEtoMARRIEDtoWIDOWED,NONE,2,REALtoESTATE,29,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,36,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3835,UNKNOWN,8,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,45,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,YES,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,707,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,30,BANK,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2141,100to500,7,3,MALEtoMARRIEDorWIDOWED,NONE,1,UNKNOWN,35,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1595,lt100,7,3,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,51,NONE,OWN,1,SKILLEDtoEMPLOYEE,2,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1533,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,3,CARtoOTHER,38,STORES,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,999,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,25,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,9,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2697,lt100,4,1,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,32,NONE,OWN,1,SKILLEDtoEMPLOYEE,2,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1901,100to500,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,29,NONE,RENT,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,776,lt100,4,4,MALEtoMARRIEDtoWIDOWED,NONE,2,REALtoESTATE,28,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1126,UNKNOWN,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,2,REALtoESTATE,21,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1473,lt100,1,3,MALEtoMARRIEDtoWIDOWED,NONE,4,REALtoESTATE,39,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3235,500to1000,8,3,MALEtoDIVORCED,NONE,2,CARtoOTHER,26,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,518,lt100,4,3,FEMALEtoDIVORCEDtoMARRIED,NONE,1,REALtoESTATE,29,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,4594,lt100,1,3,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,32,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3077,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,52,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1413,lt100,4,4,MALEtoMARRIEDtoWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,28,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1311,100to500,7,4,MALEtoMARRIEDtoWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3105,UNKNOWN,1,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,25,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1552,lt100,7,3,MALEtoMARRIEDorWIDOWED,NONE,1,CARtoOTHER,32,BANK,OWN,1,SKILLEDtoEMPLOYEE,2,NONE,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2051,lt100,1,4,MALEtoMARRIEDorWIDOWED,NONE,1,REALtoESTATE,33,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1979,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,35,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1376,500to1000,7,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,CARtoOTHER,28,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1493,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,3,CARtoOTHER,34,NONE,OWN,1,SKILLEDtoEMPLOYEE,2,NONE,YES
1,NONE,48,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,10222,UNKNOWN,7,4,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,37,STORES,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1453,lt100,1,3,FEMALEtoDIVORCEDtoMARRIED,NONE,1,REALtoESTATE,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2279,UNKNOWN,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,37,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,9,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2753,100to500,8,3,MALEtoMARRIEDorWIDOWED,COtoAPPLICANT,4,CARtoOTHER,35,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
