id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
11983,3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,30,30,11,34,0,0,0,30,34,0,1
11984,0.305932,tcp,-,CON,6,2,1012,86,22.880903,62,252,22070.26563,1124.432983,2,1,61.1864,0.007,3066.411362,0,255,3486544095,831767298,255,0.163982,0.052912,0.11107,169,43,0,0,3,3,3,2,1,3,0,0,0,2,3,0,0
11985,0.374801,tcp,http,FIN,12,10,1266,2264,56.029732,62,252,24781.15039,43500.41797,3,3,34.072817,40.895777,1699.997363,56.706852,255,3763895859,2253139742,255,0.051172,0.00596,0.045212,106,226,1,465,1,1,1,1,1,1,0,0,1,2,1,0,1
11986,5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,20,20,20,32,0,0,0,20,32,0,1
11987,0.709686,tcp,-,FIN,16,10,1222,556,35.226848,254,252,12918.38965,5647.568359,5,3,45.7606,70.614891,2328.107754,96.459977,255,911442650,1205241074,255,0.148632,0.074143,0.074489,76,56,0,0,5,1,1,1,1,4,0,0,0,1,4,0,0
11988,0.001023,udp,dns,CON,2,2,146,178,2932.551349,31,29,570870,695992.1875,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,2,0,2,2,1,1,0,0,0,3,2,0,0
11989,0.058695,tcp,-,FIN,34,36,2230,13288,1175.568624,31,29,295084.75,1760831.375,7,11,1.769212,1.659686,126.423043,125.341791,255,3367381169,1218119699,255,0.000709,0.000587,0.000122,66,369,0,0,9,0,5,1,1,2,0,0,0,7,8,0,0
11990,0.02714,tcp,smtp,FIN,52,42,37496,3380,3426.676387,31,29,10840088,972733.9375,18,8,0.525059,0.64939,29.941917,1.396157,255,2942449207,794596197,255,0.000653,0.000508,0.000145,721,80,0,0,1,0,3,1,1,1,0,0,0,2,1,0,0
11991,2.097541,ospf,-,INT,42,0,2688,0,19.546697,254,0,10007.90918,0,0,0,51.159535,0,55.640574,0,0,0,0,0,0,0,0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
11992,4.00E-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,25,25,25,37,0,0,0,27,37,0,1
11993,0.433446,tcp,-,FIN,6,6,378,258,25.378018,254,252,5813.873047,3968.199219,0,0,77.837602,30.005,139.680109,39.577207,255,460761131,2819420215,255,0,0,0,63,43,0,0,6,1,3,2,2,5,0,0,0,4,7,0,0
11994,0.633378,tcp,-,FIN,10,8,564,354,26.840211,254,252,6416.38916,3915.513184,2,1,69.757,88.09,5360.953067,137.776469,255,89666066,1521989224,255,0.045145,0.016741,0.028404,56,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,1
11995,2.335013,tcp,smtp,FIN,90,30,94141,2330,50.963316,62,252,318953.2813,7719.015137,42,8,26.236101,77.923516,2191.669261,86.860008,255,4288645644,4087277054,255,0.148526,0.074565,0.073961,1046,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
11996,1.00E-05,udp,-,INT,2,0,976,0,100000.0025,254,0,390400000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,488,0,0,0,11,2,1,1,1,2,0,0,0,8,2,0,0
11997,7.00E-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
11998,5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,6,2,3,3,3,3,0,0,0,3,6,0,1
11999,0.295437,tcp,-,FIN,8,8,364,428,50.772244,62,252,8638.050781,10154.44922,1,2,42.205285,38.519285,2650.590011,72.728016,255,2654060063,1343779346,255,0.058097,0.007558,0.050539,46,54,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
12000,0.001053,udp,dns,CON,2,2,146,178,2849.002888,31,29,554605.875,676163.375,0,0,0.012,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,4,1,1,3,0,0,0,5,3,0,0
12001,14.032925,tcp,-,REQ,6,0,270,0,0.356305,254,0,128.269775,0,5,0,2806.585,0,5030.8385,0,255,0,0,0,0,0,0,45,0,0,0,11,6,4,2,2,10,0,0,0,4,10,0,0
12002,0.215996,tcp,-,FIN,46,48,2854,30622,430.563535,31,29,103409.3203,1110576.125,7,17,4.792333,4.583085,281.241121,275.130815,255,714176514,2955880248,255,0.000712,0.000587,0.000125,62,638,0,0,16,0,4,1,1,1,0,0,0,6,3,0,0
12003,0.368797,tcp,-,FIN,10,6,534,268,40.672782,254,252,10433.92383,4859.041504,2,1,40.977444,55.779801,1985.093012,89.079656,255,3454353956,2273307834,255,0.118141,0.07325,0.044891,53,45,0,0,4,1,2,2,1,3,0,0,0,2,3,0,0
12004,0.364075,tcp,-,FIN,28,30,5080,3080,156.561146,31,29,107648.1484,65437.06641,7,7,13.472297,12.535448,834.201107,21.988973,255,3706339247,1559957539,255,0.000674,0.000542,0.000132,181,103,0,0,9,0,6,1,1,3,0,0,0,5,15,0,0
12005,1.10E-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,84,0,0,0,7,2,1,1,1,1,0,0,0,2,1,0,1
12006,0.509091,tcp,http,FIN,10,8,840,1216,33.39285,62,252,11879.99707,16719.99609,2,2,56.436667,63.78457,3037.686221,94.238141,255,2632343785,1064663852,255,0.101736,0.06259,0.039146,84,152,1,186,2,1,2,1,1,2,0,0,1,2,3,0,0
12007,3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,39,2,39,39,23,39,0,0,0,39,39,0,1
12008,0.074002,tcp,-,FIN,48,50,2958,32368,1310.775425,31,29,313180.75,3429204.75,7,18,1.56766,1.49798,94.734317,93.682867,255,821265541,2966981804,255,0.000714,0.000591,0.000123,62,647,0,0,6,0,1,1,1,1,0,0,0,3,5,0,0
12009,9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,22,2,22,22,22,22,0,0,0,22,22,0,1
12010,7.00E-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,22,2,6,6,6,22,0,0,0,6,22,0,1
12011,0.000991,udp,dns,CON,2,2,130,162,3027.245271,31,29,524722.5,653885,0,0,0.01,0.009,0,0,0,0,0,0,0,0,0,65,81,0,0,3,0,3,2,1,2,0,0,0,5,5,0,0
12012,0.193089,tcp,http,FIN,10,6,1002,268,77.684387,254,252,37371.36719,9280.694336,2,1,19.861667,37.029801,1054.835531,62.613125,255,216537027,1828389305,255,0.05569,0.007937,0.047753,100,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
12013,0.220957,tcp,-,FIN,16,18,1540,1644,149.350329,31,29,52281.66797,56228.13672,4,4,14.707067,12.931529,1048.057292,23.819334,255,4083235635,1966281056,255,0.001256,0.001118,0.000138,96,91,0,0,15,0,7,5,1,5,0,0,0,9,19,0,0
12014,5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,47,2,4,4,4,47,0,0,0,4,47,0,1
12015,0.226069,udp,-,CON,4,4,512,304,30.963997,31,29,13588.77148,8068.333008,0,0,6.663667,71.321664,9.418898,100.858414,0,0,0,0,0,0,0,128,76,0,0,6,0,4,1,1,1,0,0,0,1,10,0,0
12016,5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,2,2,2,31,0,0,0,2,31,0,1
12017,0.5045,tcp,http,FIN,10,8,510,354,33.696731,254,252,7278.494141,4915.758301,2,1,54.659222,63.97857,3920.739199,117.917078,255,465524541,4006289841,255,0.109799,0.05664,0.053159,51,44,1,0,10,1,2,2,1,2,0,0,1,2,10,0,1
12018,4.00E-06,xtp,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,22,2,4,4,4,4,0,0,0,6,17,0,1
12019,3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,8,8,8,28,0,0,0,8,28,0,1
12020,1.00E-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,12,12,12,34,0,0,0,12,34,0,1
12021,7.00E-06,udp,-,INT,2,0,104,0,142857.1409,254,0,59428572,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,52,0,0,0,7,2,1,1,1,1,0,0,0,1,6,0,1
12022,0.353887,tcp,http,FIN,12,26,790,29464,104.553151,62,252,16389.41211,640453.0625,2,11,32.171547,10.3512,1836.315053,1196.1087,255,584396809,3403099142,255,0.113518,0.083103,0.030415,66,1133,1,13824,1,1,1,1,1,1,0,0,1,1,1,0,1
12023,1.00E-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,12,2,5,4,4,4,0,0,0,4,12,0,1
12024,1.571938,tcp,-,FIN,10,8,534,354,10.814676,254,252,2447.933594,1577.670288,2,1,169.529333,206.178859,10531.35145,442.577781,255,2766421988,1374433359,255,0.237035,0.128681,0.108354,53,44,0,0,4,1,1,2,1,2,0,0,0,2,2,0,0
12025,2.769249,tcp,pop3,FIN,30,86,1386,93912,41.527505,62,252,3871.085693,268144.9063,7,41,95.491344,31.439059,4753.472027,2739.948894,255,639222140,3018559183,255,0.143661,0.074015,0.069646,46,1092,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
12026,0.894181,tcp,-,FIN,10,8,564,354,19.011811,254,252,4544.940918,2773.487549,2,1,99.238,114.973141,6242.235043,164.941625,255,4186885666,1765196985,255,0.142042,0.08936,0.052682,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
12027,1.692135,tcp,smtp,FIN,22,20,3715,1938,24.229746,62,252,16769.34766,8708.525391,8,8,80.533808,84.505734,3826.502725,96.934766,255,1652713557,2638927174,255,0.123085,0.086496,0.036589,169,97,0,0,1,1,2,1,1,1,0,0,0,1,1,0,1
12028,0.889503,tcp,ftp-data,FIN,8,10,364,3754,19.111796,62,252,2869.017822,30390.00391,1,3,126.944143,96.117778,9379.90263,7528.619938,255,2538442488,2056961469,255,0.075995,0.024434,0.051561,46,375,0,0,1,1,2,1,1,2,0,0,0,3,1,0,1
12029,0.01287,tcp,-,FIN,34,36,2230,13288,5361.305468,31,29,1345765.375,8030458.5,7,11,0.380545,0.350086,25.099487,23.224351,255,130055749,130349297,255,0.000732,0.000611,0.000121,66,369,0,0,6,0,2,1,1,2,0,0,0,7,5,0,0
12030,8.00E-06,cpnx,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,7,0,0,0,10,6,0,1
12031,9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,11,11,11,31,0,0,0,12,31,0,1
12032,8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,2,11,11,11,36,0,0,0,11,36,0,1
12033,0.019016,tcp,-,FIN,16,18,1540,1644,1735.380777,31,29,607488.4375,653344.5625,4,4,1.245,1.090765,76.432598,2.101341,255,768233581,2919556828,255,0.000626,0.000466,0.00016,96,91,0,0,9,0,7,6,1,6,0,0,0,8,9,0,0
12034,1.00E-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,52,0,0,0,6,2,2,2,1,5,0,0,0,4,5,0,1
12035,7.00E-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,14,14,14,35,0,0,0,14,35,0,1
12036,1.10E-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,1
12037,0.190811,tcp,-,FIN,96,98,5486,92746,1011.47212,31,29,227617.9063,3848834.75,7,42,2.005042,1.961268,0,100.745827,255,3178068960,1061857366,255,0.00068,0.000564,0.000116,57,946,0,0,8,0,7,1,1,3,0,0,0,6,13,0,0
12038,1.24452,tcp,-,FIN,10,8,564,354,13.659885,254,252,3265.516113,1992.736206,2,1,135.264333,168.772141,9842.751549,238.671578,255,4093093547,1371783344,255,0.150278,0.063108,0.08717,56,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,1
12039,0.526042,tcp,-,FIN,12,8,1134,686,36.11879,254,252,15816.22852,9139.955078,3,2,46.451454,65.622711,3135.8384,136.571656,255,247787401,1113699245,255,0.1225,0.066679,0.055821,95,86,0,0,1,1,1,1,1,1,0,0,0,18,1,0,1
12040,0.244119,tcp,http,FIN,10,8,864,1216,69.638167,62,252,25495.76172,34868.23828,2,2,27.124333,21.837143,1335.892566,33.577824,255,2694887330,4090387859,255,0.073485,0.051496,0.021989,86,152,1,188,1,1,1,1,1,1,0,0,1,1,1,0,1
12041,0.22901,tcp,-,FIN,90,164,5592,192828,1104.755247,31,29,193179.3438,6695009,10,71,2.569326,1.40162,126.820416,82.95977,255,1419699460,3573155009,255,0.000651,0.000543,0.000108,62,1176,0,0,4,0,1,1,1,1,0,0,0,1,4,0,0
12042,9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,41,2,34,34,18,41,0,0,0,34,41,0,1
12043,0.945067,tcp,http,FIN,10,8,832,1308,17.988143,62,252,6340.291504,9692.43457,2,2,104.855667,126.619,6152.511177,233.166766,255,1236276128,4012652726,255,0.121598,0.058733,0.062865,83,164,1,233,4,1,1,1,1,4,0,0,1,1,4,0,0
12044,0.001079,udp,dns,CON,2,2,146,178,2780.352305,31,29,541241.9375,659870.25,0,0,0.001,0.003,0,0,0,0,0,0,0,0,0,73,89,0,0,2,0,5,1,1,2,0,0,0,4,4,0,0
12045,1.00E-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,14,2,7,7,3,7,0,0,0,7,14,0,1
12046,7.00E-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,5,2,1,1,1,1,0,0,0,1,5,0,1
12047,7.00E-06,udp,-,INT,2,0,2016,0,142857.1409,254,0,1152000000,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,1008,0,0,0,2,2,1,1,1,2,0,0,0,19,2,0,0
12048,9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,3,3,6,0,0,0,11,6,0,1
12049,0.23445,tcp,http,FIN,10,8,840,1832,72.510131,62,252,25796.54492,54698.23047,2,2,26.05,31.597572,1409.174462,56.613426,255,2398443050,3154603472,255,0.052803,0.00763,0.045173,84,229,1,494,1,1,1,1,1,1,0,0,1,1,1,0,1
12050,3.00E-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,4,4,4,9,0,0,0,13,9,0,1
12051,0.470387,tcp,http,FIN,10,8,1736,354,36.140454,254,252,26582.36719,5272.254395,2,1,50.649111,60.152715,3284.785009,113.036398,255,783373429,2764209473,255,0.080112,0.04931,0.030802,174,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
12052,0.396223,udp,-,CON,4,4,2390,2778,17.666819,254,60,36201.83594,42077.3125,0,0,132.074328,9.232667,186.764344,13.048478,0,0,0,0,0,0,0,598,695,0,0,1,3,1,1,1,1,0,0,0,1,2,0,1
12053,8.00E-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000,0,1,0,0.008,0,0,0,255,0,0,0,0,0,0,45,0,0,0,15,6,1,1,1,14,0,0,0,2,14,0,0
12054,0.000835,tcp,-,FIN,6,2,2712,104,8383.233398,29,31,21652694,498203.5938,0,0,0.167,0.006,0.211234,0,255,961307043,370066806,0,0,0,0,452,52,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0
12055,0.23683,tcp,smtp,FIN,52,42,37268,3380,392.686744,31,29,1234708.5,111472.3672,18,8,4.636745,5.764292,520.667241,18.435957,255,3172865335,1028465370,255,0.000616,0.00049,0.000126,717,80,0,0,2,0,2,1,1,1,0,0,0,5,1,0,0
12056,0.207712,tcp,-,FIN,10,6,468,268,72.215377,254,252,16253.27441,8627.330078,2,1,21.841111,39.866602,1174.997448,69.947117,255,2776132520,2050578347,255,0.064209,0.008349,0.05586,47,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
12057,0.001132,udp,dns,CON,2,2,132,164,2650.176667,31,29,466431.0938,579505.3125,0,0,0.01,0.008,0,0,0,0,0,0,0,0,0,66,82,0,0,2,0,2,1,1,1,0,0,0,2,3,0,0
12058,6.00E-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,2,3,2,2,3,0,0,0,4,9,0,1
12059,0.004405,udp,-,CON,4,4,568,312,1589.103371,31,29,773666.3125,424971.6563,0,0,1.196,1.002667,1.685036,1.41445,0,0,0,0,0,0,0,142,78,0,0,4,0,7,1,1,3,0,0,0,7,9,0,0
12060,1.10E-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,57,0,0,0,15,2,7,7,4,7,0,0,0,7,15,0,1
12061,0.002481,udp,-,CON,4,4,536,304,2821.44293,31,29,1296251.5,735187.4375,0,0,0.430667,0.485333,0.601985,0.683536,0,0,0,0,0,0,0,134,76,0,0,5,0,4,1,1,3,0,0,0,4,9,0,0
12062,5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,12,12,12,20,0,0,0,12,20,0,1
12063,0.797669,tcp,http,FIN,10,10,862,1194,23.819404,62,252,7782.676758,10781.41406,2,2,88.527667,76.571,5655.436326,116.822742,255,165584472,455514232,255,0.158133,0.108524,0.049609,86,119,1,133,3,1,1,1,1,3,0,0,1,1,3,0,0
12064,0.438336,tcp,-,FIN,10,6,642,268,34.220323,254,252,10548.98535,4088.187988,2,1,48.554556,73.843602,2369.795868,99.213672,255,439622638,501168504,255,0.140655,0.069116,0.071539,64,45,0,0,3,1,2,1,1,3,0,0,0,2,5,0,0
12065,0.432929,tcp,-,CON,6,2,1012,86,16.168933,62,252,15596.09082,794.587524,2,1,86.5858,0.007,4368.663883,0,255,2271940981,1726394179,255,0.246106,0.16909,0.077016,169,43,0,0,6,3,3,3,2,5,0,0,0,4,5,0,0
12066,0.00482,udp,-,CON,4,4,568,312,1452.282183,31,29,707053.9375,388381.75,0,0,1.244667,1.038667,1.750327,1.444184,0,0,0,0,0,0,0,142,78,0,0,4,0,11,1,1,3,0,0,0,5,13,0,0
12067,3.00E-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,52,0,0,0,14,2,3,3,1,11,0,0,0,4,11,0,0
12068,0.556954,tcp,-,FIN,10,6,534,268,26.932205,254,252,6909.008301,3217.500732,2,0,10950.899,18247.334,1089480.508,40623.964,255,4002340070,469149765,255,0.233835,0.151529,0.082306,53,45,0,0,4,1,2,2,2,2,0,0,0,3,2,0,0
12069,8.00E-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,1
12070,6.00E-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,1
12071,1.080772,tcp,-,FIN,10,8,534,354,15.729496,254,252,3560.417725,2294.656006,2,1,118.041778,140.174578,7023.830555,207.317875,255,150265011,4249647506,255,0.18222,0.099541,0.082679,53,44,0,0,6,1,1,1,1,4,0,0,0,1,4,0,0
12072,0.825992,tcp,-,FIN,10,8,564,354,20.581313,254,252,4920.144531,3002.450439,2,1,88.859778,110.357,6138.870452,148.048297,255,732848623,840011045,255,0.087927,0.053483,0.034444,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
12073,0.967741,tcp,-,FIN,10,6,534,268,15.500015,254,252,3976.270508,1851.735107,2,1,105.270222,163.969203,5750.277025,278.124969,255,2667620276,1664544589,255,0.327873,0.147892,0.179981,53,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,0
12074,1.069672,tcp,-,FIN,12,8,1042,728,17.762454,254,252,7149.855469,4764.077148,3,2,93.68227,126.40957,4825.938351,170.902125,255,1111090831,4202319931,255,0.289079,0.184803,0.104276,87,91,0,0,5,1,2,3,1,3,0,0,0,3,3,0,0
12075,0.697016,tcp,-,FIN,30,12,22302,642,58.822179,254,252,247443.3906,6760.246582,12,3,23.228587,57.77709,1669.866965,82.640508,255,4228082654,129394798,255,0.131221,0.06146,0.069761,743,54,0,0,4,1,2,2,1,4,0,0,0,2,4,0,0
12076,1.10E-05,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,5,4,4,5,0,0,0,8,7,0,1
12077,9.00E-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,11,2,2,1,1,1,0,0,0,5,1,0,1
12078,2.00E-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,4,2,4,4,4,4,0,0,0,5,4,0,1
12079,1.311081,tcp,-,FIN,20,8,18062,354,20.593692,254,252,104701.3828,1891.568848,7,1,68.177211,174.816,7000.675628,286.352969,255,4219793619,2462709730,255,0.158771,0.08736,0.071411,903,44,0,0,4,1,10,1,1,2,0,0,0,1,3,0,0
12080,0.012941,tcp,-,FIN,36,38,2334,16290,5640.985991,31,29,1403291.875,9805734,7,12,0.360714,0.33173,26.438573,25.007087,255,1832733361,3982661286,255,0.000818,0.000656,0.000162,65,429,0,0,3,0,3,1,1,1,0,0,0,3,14,0,0
12081,2.00E-06,ipv6,-,INT,2,0,200,0,500000.0013,254,0,400000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,1
12082,9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,50,2,26,26,13,50,0,0,0,27,50,0,1
12083,0.004306,tcp,http,FIN,8,10,1040,824,3947.979388,31,29,1690664.125,1378541.5,2,2,0.565286,0.421778,36.735422,0.797817,255,3275803791,1131407327,255,0.000657,0.000505,0.000152,130,82,1,83,1,0,6,1,1,6,0,0,1,8,2,0,0
12084,1.038991,cbt,-,INT,4,0,360,0,2.887417,254,0,2078.940186,0,0,0,346.330344,0,489.773031,0,0,0,0,0,0,0,0,90,0,0,0,8,2,5,4,4,4,0,0,0,4,6,0,1
12085,5.00E-06,ggp,-,INT,2,0,180,0,200000.0051,254,0,144000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,1
12086,0.036738,tcp,-,FIN,72,74,4238,65118,3946.866917,31,29,910229.1875,13988567,7,30,0.510648,0.495685,28.136236,27.760984,255,965351029,3117829394,255,0.000726,0.000548,0.000178,59,880,0,0,5,0,2,1,1,1,0,0,0,3,5,0,0
12087,7.00E-06,ipip,-,INT,2,0,200,0,90909.0902,254,0,72727272,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,4,4,4,4,0,0,0,4,9,0,1
12088,8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,24,2,23,23,23,24,0,0,0,23,24,0,1
12089,0.004873,udp,-,CON,4,4,568,312,1436.486739,31,29,699363.8125,384157.5938,0,0,1.271,1.12,1.785446,1.571898,0,0,0,0,0,0,0,142,78,0,0,5,0,6,1,1,3,0,0,0,3,10,0,0
12090,1.239361,tcp,-,FIN,10,8,534,354,13.716745,254,252,3104.825684,2001.031128,2,1,137.603333,165.867281,9489.866702,243.5705,255,3917459894,3052096414,255,0.156971,0.078284,0.078687,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
12091,0.018397,tcp,-,FIN,16,18,1540,1644,1793.770754,31,29,627928.5,675327.5,4,4,1.204733,1.055118,72.801275,2.156502,255,633918667,2788243245,255,0.000574,0.000454,0.00012,96,91,0,0,9,0,8,6,1,7,0,0,0,9,8,0,0
12092,0.018284,tcp,-,FIN,16,18,1540,1644,1804.85666,31,29,631809.1875,679501.1875,4,4,1.197533,1.048294,72.202362,2.144248,255,3310775527,1170216296,255,0.000582,0.00046,0.000122,96,91,0,0,13,0,11,6,1,6,0,0,0,9,10,0,0
12093,5.00E-06,udp,-,INT,2,0,2640,0,200000.0051,254,0,2112000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,1320,0,0,0,2,2,2,2,1,2,0,0,0,2,2,0,1
12094,9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,9,9,9,34,0,0,0,10,34,0,1
12095,6.00E-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,46,2,43,43,25,46,0,0,0,44,46,0,1
12096,1.31214,tcp,-,FIN,10,8,564,354,12.955935,254,252,3097.230469,1890.042236,2,1,145.793333,173.779141,10520.19219,265.035844,255,3028166137,3787072216,255,0.146836,0.095155,0.051681,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
12097,7.00E-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,2,2,2,2,2,0,0,0,6,9,0,1
